ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
IO2609,C,4000,197,807,10,600.8,57.2,579.0,1,614.6,1,4674.756
IO2609,C,4100,197,103,8,502.2,40.6,504.2,1,522.6,1,4674.756
IO2609,C,4200,197,249,19,433.8,46.6,427.0,1,446.2,1,4674.756
IO2609,C,4300,197,213,35,367.0,49.0,357.0,1,374.2,1,4674.756
IO2609,C,4400,197,277,16,299.8,30.0,293.0,1,304.8,5,4674.756
IO2609,C,4500,197,878,51,246.6,23.8,243.2,1,253.8,1,4674.756
IO2609,C,4600,197,622,79,200.0,17.0,196.4,1,206.2,1,4674.756
IO2609,C,4700,197,884,95,164.0,12.8,164.6,1,166.0,2,4674.756
IO2609,C,4800,197,705,20,135.4,8.8,136.0,1,140.0,1,4674.756
IO2609,C,4900,197,552,13,111.2,7.4,107.6,1,111.8,2,4674.756
IO2609,C,5000,197,883,43,92.6,5.2,89.4,1,93.0,2,4674.756
IO2609,C,5200,197,648,141,67.6,3.6,64.6,1,68.0,1,4674.756
IO2609,C,5400,197,1165,128,50.4,1.0,50.4,9,51.0,1,4674.756
IO2609,P,4000,197,1815,105,56.2,-13.0,55.4,1,59.0,1,4674.756
IO2609,P,4100,197,448,28,71.6,-18.2,70.2,1,76.2,1,4674.756
IO2609,P,4200,197,260,38,97.0,-22.0,92.6,1,97.6,1,4674.756
IO2609,P,4300,197,418,22,120.0,-31.0,117.2,1,128.0,1,4674.756
IO2609,P,4400,197,375,49,158.6,-35.4,152.4,2,163.8,2,4674.756
IO2609,P,4500,197,489,74,206.2,-39.6,203.0,1,208.2,1,4674.756
IO2609,P,4600,197,450,19,253.2,-51.6,259.2,1,260.0,1,4674.756
IO2609,P,4700,197,212,10,316.8,-55.0,316.8,1,326.4,1,4674.756
IO2609,P,4800,197,333,80,385.0,-64.6,376.4,1,386.8,2,4674.756
IO2609,P,4900,197,369,5,472.6,-51.2,452.4,1,469.4,1,4674.756
IO2609,P,5000,197,509,59,539.4,-71.4,530.8,1,553.4,1,4674.756
IO2609,P,5200,197,194,3,731.4,-52.6,693.8,1,731.4,1,4674.756
IO2609,P,5400,197,328,29,896.8,-71.0,874.8,1,912.4,1,4674.756
