ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price,future_price
IO2703,C,3900,176,284,2,515.0,-41.0,478.4,1,495.6,1,4439.145,4305.0
IO2703,C,4000,176,295,72,409.2,-67.4,401.8,1,420.0,1,4439.145,4305.0
IO2703,C,4100,176,244,2,365.8,-32.6,331.6,1,351.6,1,4439.145,4305.0
IO2703,C,4200,176,412,55,280.0,-58.2,272.8,1,290.8,1,4439.145,4305.0
IO2703,C,4300,176,705,144,230.0,-52.4,232.4,1,233.8,1,4439.145,4305.0
IO2703,C,4400,176,571,91,180.6,-47.6,178.8,1,187.8,1,4439.145,4305.0
IO2703,C,4500,176,878,108,148.4,-35.4,148.2,2,151.2,3,4439.145,4305.0
IO2703,C,4600,176,740,167,122.2,-27.4,114.0,1,119.2,2,4439.145,4305.0
IO2703,C,4700,176,1566,109,96.6,-28.4,96.4,1,100.4,1,4439.145,4305.0
IO2703,C,4800,176,963,101,80.2,-19.0,76.6,1,80.2,1,4439.145,4305.0
IO2703,C,4900,176,880,76,66.0,-15.2,62.4,1,68.2,1,4439.145,4305.0
IO2703,C,5000,176,1227,50,54.0,-13.2,52.2,1,55.2,1,4439.145,4305.0
IO2703,C,5200,176,819,27,38.0,-8.8,36.0,1,38.8,5,4439.145,4305.0
IO2703,C,5400,176,471,3,27.0,-6.0,25.2,1,27.8,1,4439.145,4305.0
IO2703,C,5600,176,757,126,19.4,-4.2,19.2,10,20.2,1,4439.145,4305.0
IO2703,P,3900,176,1537,152,66.0,13.8,63.0,2,66.4,1,4439.145,4305.0
IO2703,P,4000,176,810,15,89.4,17.8,85.8,1,89.4,1,4439.145,4305.0
IO2703,P,4100,176,2522,134,115.4,19.6,111.4,1,119.0,2,4439.145,4305.0
IO2703,P,4200,176,1091,32,154.2,26.6,149.2,1,157.2,2,4439.145,4305.0
IO2703,P,4300,176,400,50,201.4,33.0,197.4,1,201.6,2,4439.145,4305.0
IO2703,P,4400,176,902,77,256.4,39.8,250.6,1,262.6,4,4439.145,4305.0
IO2703,P,4500,176,912,94,322.8,49.4,309.8,1,327.0,1,4439.145,4305.0
IO2703,P,4600,176,393,82,393.8,59.6,380.6,1,392.0,3,4439.145,4305.0
IO2703,P,4700,176,467,91,470.4,58.8,458.4,1,478.8,1,4439.145,4305.0
IO2703,P,4800,176,341,23,552.8,65.8,538.6,1,561.2,1,4439.145,4305.0
IO2703,P,4900,176,312,14,637.0,68.8,612.6,2,653.4,1,4439.145,4305.0
IO2703,P,5000,176,375,1,686.6,32.4,700.8,2,741.6,1,4439.145,4305.0
IO2703,P,5200,176,248,0,898.6,68.8,883.2,1,920.8,1,4439.145,4305.0
IO2703,P,5400,176,226,1,1081.0,64.0,1070.6,1,1115.6,1,4439.145,4305.0
IO2703,P,5600,176,285,0,1207.4,5.4,1238.4,1,1320.0,1,4439.145,4305.0
