ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
MO2604,C,7100,41,232,24,1135.0,-48.0,1117.8,1,1168.6,1,8335.908
MO2604,C,7200,41,42,52,1032.6,-55.4,1027.4,1,1068.8,1,8335.908
MO2604,C,7300,41,50,23,909.0,-88.8,938.0,1,968.0,1,8335.908
MO2604,C,7400,41,115,29,820.0,-85.8,847.8,1,877.8,1,8335.908
MO2604,C,7500,41,116,38,768.8,-51.8,759.6,1,789.6,1,8335.908
MO2604,C,7600,41,126,97,700.2,-27.6,674.0,1,704.0,1,8335.908
MO2604,C,7700,41,230,143,615.6,-23.4,591.6,1,615.6,1,8335.908
MO2604,C,7800,41,281,364,527.0,-37.0,530.0,3,541.4,1,8335.908
MO2604,C,7900,41,389,579,452.2,-31.4,445.8,1,460.4,1,8335.908
MO2604,C,8000,41,897,668,385.0,-25.0,387.8,1,390.0,1,8335.908
MO2604,C,8100,41,966,602,320.0,-19.6,317.0,1,319.4,2,8335.908
MO2604,C,8200,41,1414,1383,263.6,-13.4,263.6,1,264.4,2,8335.908
MO2604,C,8300,41,2501,3005,210.6,-11.4,207.0,1,211.0,1,8335.908
MO2604,C,8400,41,2639,2298,164.4,-10.8,163.2,2,164.6,1,8335.908
MO2604,C,8500,41,2538,1856,127.2,-8.4,127.0,2,130.8,1,8335.908
MO2604,C,8600,41,2283,1961,96.0,-5.4,95.8,1,98.0,1,8335.908
MO2604,C,8700,41,1614,947,72.2,-5.2,72.0,1,72.2,1,8335.908
MO2604,C,8800,41,1727,628,54.0,-4.8,53.4,1,55.0,2,8335.908
MO2604,C,8900,41,1351,657,40.8,-4.2,39.4,1,41.4,2,8335.908
MO2604,C,9000,41,1935,1072,30.0,-5.0,29.2,2,31.2,1,8335.908
MO2604,C,9100,41,894,354,22.4,-4.8,21.8,1,24.0,1,8335.908
MO2604,C,9200,41,756,314,17.8,-3.6,17.8,1,18.4,4,8335.908
MO2604,C,9300,41,388,168,14.0,-3.8,14.0,3,14.4,3,8335.908
MO2604,C,9400,41,1770,629,12.2,-3.6,12.0,1,12.4,5,8335.908
MO2604,C,9500,41,993,713,9.6,-2.6,9.4,1,9.6,2,8335.908
MO2604,P,7100,41,1766,963,28.6,-1.6,28.6,1,29.4,1,8335.908
MO2604,P,7200,41,1241,623,34.2,-2.0,34.8,1,35.0,3,8335.908
MO2604,P,7300,41,1264,572,42.6,-0.6,42.4,1,43.2,1,8335.908
MO2604,P,7400,41,1432,578,53.2,2.6,53.0,1,53.6,1,8335.908
MO2604,P,7500,41,1433,708,64.0,2.4,64.0,2,64.4,1,8335.908
MO2604,P,7600,41,2112,1210,78.0,3.2,79.0,1,80.8,1,8335.908
MO2604,P,7700,41,1516,959,95.6,6.2,94.8,3,98.0,2,8335.908
MO2604,P,7800,41,1981,1309,115.2,8.4,114.0,1,115.4,1,8335.908
MO2604,P,7900,41,2358,1676,141.0,13.0,141.0,1,146.2,1,8335.908
MO2604,P,8000,41,2840,1666,172.0,16.4,172.0,2,176.6,1,8335.908
MO2604,P,8100,41,1594,1059,206.0,19.0,206.2,3,211.2,1,8335.908
MO2604,P,8200,41,1769,2432,246.4,23.4,244.4,1,247.2,1,8335.908
MO2604,P,8300,41,1840,2270,295.4,19.8,295.4,17,296.6,1,8335.908
MO2604,P,8400,41,1436,835,347.2,29.2,344.0,1,359.0,2,8335.908
MO2604,P,8500,41,508,330,411.2,32.0,406.8,1,419.0,2,8335.908
MO2604,P,8600,41,215,214,475.0,25.6,482.4,1,490.4,1,8335.908
MO2604,P,8700,41,163,130,553.0,33.4,545.2,1,575.2,1,8335.908
MO2604,P,8800,41,169,184,631.6,26.8,626.6,1,656.6,1,8335.908
MO2604,P,8900,41,97,40,728.2,38.2,712.6,1,742.6,1,8335.908
MO2604,P,9000,41,90,26,807.0,28.0,802.0,1,832.0,1,8335.908
MO2604,P,9100,41,287,22,925.0,54.2,894.4,1,924.4,1,8335.908
MO2604,P,9200,41,47,23,986.8,22.0,1000.0,2,1021.8,1,8335.908
MO2604,P,9300,41,30,9,1074.0,13.4,1073.0,2,1118.0,1,8335.908
MO2604,P,9400,41,78,16,1179.2,19.6,1167.8,1,1215.8,1,8335.908
MO2604,P,9500,41,62,17,1299.0,43.8,1265.4,1,1321.6,1,8335.908
