ticker,type,strike,days_to_expire,position,volume,lastprice,updown,bprice,bamount,sprice,samount,spot_price
IO2606,C,3400,104,185,9,1201.0,-28.0,1187.8,1,1219.2,1,4687.56
IO2606,C,3500,104,109,0,1099.6,-31.8,1090.0,1,1120.4,1,4687.56
IO2606,C,3600,104,120,2,997.0,-36.4,1000.0,2,1022.2,1,4687.56
IO2606,C,3700,104,108,6,900.4,-36.0,896.2,1,924.6,1,4687.56
IO2606,C,3800,104,104,12,818.2,-20.4,801.0,1,828.6,1,4687.56
IO2606,C,3900,104,146,15,725.0,-20.8,707.0,1,733.6,1,4687.56
IO2606,C,4000,104,201,10,628.2,-23.8,614.8,1,640.0,1,4687.56
IO2606,C,4100,104,136,11,522.8,-37.4,524.2,1,546.0,1,4687.56
IO2606,C,4200,104,179,12,456.2,-14.4,440.2,1,459.0,2,4687.56
IO2606,C,4300,104,304,45,369.8,-15.6,356.2,1,375.2,1,4687.56
IO2606,C,4400,104,347,17,292.0,-15.4,279.8,2,300.0,1,4687.56
IO2606,C,4500,104,1669,176,228.0,-9.8,217.6,1,229.6,1,4687.56
IO2606,C,4600,104,2242,299,174.0,-7.0,162.4,1,172.4,1,4687.56
IO2606,C,4700,104,3681,282,127.0,-8.6,119.6,1,129.8,1,4687.56
IO2606,C,4800,104,2877,226,95.2,-4.8,90.6,1,94.8,1,4687.56
IO2606,C,4900,104,2136,137,69.8,-3.2,69.8,4,72.6,1,4687.56
IO2606,C,5000,104,3474,461,54.0,-2.8,53.8,1,55.2,5,4687.56
IO2606,C,5200,104,4045,256,36.4,-1.2,34.2,1,36.0,1,4687.56
IO2606,C,5400,104,6533,241,26.2,-0.8,25.6,1,27.0,2,4687.56
IO2606,P,3400,104,1202,23,7.0,0.0,6.6,4,7.0,2,4687.56
IO2606,P,3500,104,440,4,8.2,0.2,7.8,3,8.4,8,4687.56
IO2606,P,3600,104,527,34,10.0,0.2,9.8,1,10.0,3,4687.56
IO2606,P,3700,104,432,0,12.2,0.0,12.4,1,12.8,1,4687.56
IO2606,P,3800,104,1005,6,16.2,1.0,15.2,1,16.2,3,4687.56
IO2606,P,3900,104,523,81,20.6,0.6,20.4,2,21.0,1,4687.56
IO2606,P,4000,104,1024,124,27.0,1.6,27.0,1,27.8,1,4687.56
IO2606,P,4100,104,643,99,36.0,3.4,35.8,1,36.6,1,4687.56
IO2606,P,4200,104,1139,196,48.4,4.2,48.0,1,49.0,1,4687.56
IO2606,P,4300,104,690,325,64.2,6.2,64.2,4,67.2,1,4687.56
IO2606,P,4400,104,722,82,88.6,7.6,86.2,1,90.4,1,4687.56
IO2606,P,4500,104,1471,134,119.0,9.0,116.0,1,126.4,2,4687.56
IO2606,P,4600,104,1473,81,162.4,12.4,159.2,1,170.4,1,4687.56
IO2606,P,4700,104,1739,6,222.6,19.6,216.2,1,226.8,3,4687.56
IO2606,P,4800,104,1059,12,303.4,36.4,279.0,1,298.4,1,4687.56
IO2606,P,4900,104,1092,26,381.2,38.6,355.4,1,374.8,1,4687.56
IO2606,P,5000,104,774,11,466.2,40.4,439.4,1,458.0,1,4687.56
IO2606,P,5200,104,387,8,639.4,34.6,616.4,1,641.6,1,4687.56
IO2606,P,5400,104,168,6,834.4,41.6,803.8,1,831.4,1,4687.56
